platform,platform_label,device_kind,energy_domain,problem_size,configuration,num_threads,sessions,runtime_s_median,runtime_s_ci95_low,runtime_s_ci95_high,runtime_s_session_cv_pct,energy_j_median,energy_j_ci95_low,energy_j_ci95_high,energy_j_session_cv_pct,power_w_median,power_w_ci95_low,power_w_ci95_high,power_w_session_cv_pct,throughput_gflops_median,throughput_gflops_ci95_low,throughput_gflops_ci95_high,throughput_gflops_session_cv_pct,efficiency_gflop_per_j_median,efficiency_gflop_per_j_ci95_low,efficiency_gflop_per_j_ci95_high,efficiency_gflop_per_j_session_cv_pct,edp_j_s_median,edp_j_s_ci95_low,edp_j_s_ci95_high,edp_j_s_session_cv_pct,temperature_c_median,temperature_c_ci95_low,temperature_c_ci95_high,temperature_c_session_cv_pct,clock_mhz_median,clock_mhz_ci95_low,clock_mhz_ci95_high,clock_mhz_session_cv_pct
INTEL,Intel CPU,CPU,CPU package RAPL,8192,8T,8,5,0.936769,0.92398775,0.96801675,2.0781155518019565,144.80790275,136.6924755,149.4888755,3.3553822171238807,152.69591268098975,147.92048961046453,159.67332040230292,3.0234846930187387,1173.727597493085,1135.839465356359,1189.9634251384828,2.0691160891616134,7.592897948907004,7.355140133996124,8.043688021262003,3.447608924428529,140.08805713361073,126.27129703733686,142.19990698889225,4.714816529339159,99.0,89.0,100.0,4.643017573190957,2402.0,2144.5,2423.5,5.397294253651446
INTEL,Intel CPU,CPU,CPU package RAPL,8192,10T,10,5,0.92879425,0.8986594999999999,0.99178575,3.8683810479497165,145.78261625,142.38498099999998,152.88579325,2.760811384419517,154.47427256715193,147.03415752465736,165.0284440381227,5.248587444900584,1183.8053775375977,1108.6180939542637,1223.501924562084,3.8238799464373487,7.542131264062838,7.191718762109376,7.722103975109567,2.7231511673967477,138.64133311603737,131.241868248991,144.4827003995935,4.083000461983383,99.0,84.0,100.0,7.117584031884519,2416.0,1905.5,2686.5,13.457574167251188
INTEL,Intel CPU,CPU,CPU package RAPL,8192,16T,16,5,1.0362355,1.0298325,1.087556,2.790856037655377,176.2540045,169.349359,183.378559,3.032909201212776,170.10207644624228,155.7259763931097,177.58035338667543,5.585045186811541,1061.0634626742665,1010.9931146313385,1067.6606416829923,2.763886692529778,6.238222109591842,5.9958570607810255,6.49256444942316,3.038521251386554,184.749495758964,182.7003786869565,189.40678133695,1.6094035232023132,100.0,99.0,100.0,0.4481098151302184,3046.5,2754.5,3417.5,9.829116412190535
INTEL,Intel CPU,CPU,CPU package RAPL,8192,20T,20,5,1.243604,1.208123,1.2585475000000002,1.6245634226290433,201.3129,195.5071295,207.573718,2.176877994167778,161.7947931263801,158.26003853973378,165.31812107182918,1.8096451235343667,884.1332351584589,873.6353834686414,910.0990774747273,1.6455109093961435,5.461704777865701,5.296969377288891,5.623895305444603,2.174506058371802,250.157539412622,241.598289073368,261.372361643209,3.4075421173004163,100.0,99.0,100.0,0.4481098151302184,3036.0,2784.5,3844.5,14.600464428170454
3090,RTX 3090,GPU,GPU board NVML,16384,gpu_resident,-1,5,0.332657375,0.332510375,0.333162875,0.07859980867711049,111.708625,111.2755,114.07783333333332,1.0062576229872366,335.95082449999995,334.836341,342.809217,0.9663767836898017,26441.89993445358,26401.780277013157,26453.5896728275,0.07854731368099802,78.74139550288083,77.1060666668342,79.04788585275286,0.9963645818892621,37.24682131112501,36.979984387656245,37.98328352122222,1.0421534965129584,63.0,62.0,64.0,1.5873015873015872,1597.0,1582.0,1597.0,0.40771685856804657
5060ti,RTX 5060 Ti,GPU,GPU board NVML,16384,gpu_resident,-1,5,1.7920859999999998,1.791952,1.792207,0.006307526725888621,291.865,289.402,292.225,0.414120266909129,162.8796855,161.5944355,163.058589,0.3899599877530471,4908.298498067616,4907.967116637754,4908.665534683965,0.006307554576865644,30.13753969200829,30.10041242949097,30.394029834652144,0.4151005702366732,522.988512119,518.6584591789999,523.7102860605,0.41278419651346426,70.5,69.5,72.0,1.3622793244809737,2730.0,2730.0,2730.0,0.0
AMD,AMD CPU,CPU,CPU package RAPL,16384,1T,1,5,73.7586125,72.41287,74.36705900000001,1.0694736923963875,5575.8775465,5428.9816470000005,5633.6098975,1.3920505110596468,74.95661311303974,74.75068955526254,76.97228193533067,1.2250453029239918,119.25513135442996,118.27942560170355,121.47140449215728,1.075214260334523,1.5775262187616266,1.5613599773941393,1.6202104914222044,1.404789119586068,412325.0975467674,394578.2650838259,415247.7538783041,2.0521945951367244,70.0,69.0,70.0,0.6416263923959225,1809.0,1795.5,1825.0,0.6643225880255895
AMD,AMD CPU,CPU,CPU package RAPL,16384,2T,2,5,37.5455485,36.8608895,37.8563545,1.0895928529747205,3558.002141,3518.0176365,3609.9877035,0.9420822191469926,95.37907232727486,94.10314954908104,96.02418551085452,0.758422018302865,234.27792038270528,232.35446567386725,238.62942922763705,1.0935980543924637,2.4722000363203267,2.4365991645012817,2.500298159664442,0.9392441384531541,133363.65456173342,129679.07536801716,136657.243042061,1.8809496130075631,74.0,73.0,75.0,1.0035451268059083,1835.0,1834.5,1874.5,0.9616974857687267
AMD,AMD CPU,CPU,CPU package RAPL,16384,4T,4,5,19.7590285,19.4060645,19.7882925,0.8302153551416387,2473.453751,2438.4135095,2473.7871535,0.6235743321041948,125.13553057141964,125.02801339979962,125.63832300185808,0.19820765796460268,445.168294696675,444.50995568253296,453.26516472250205,0.839355094535394,3.556198703392696,3.5557194198227533,3.6073016278570615,0.628677131952424,48887.95537523543,47307.89636381145,48951.98625556179,1.4654073856108933,84.0,83.0,84.0,0.5336677750596157,1872.0,1868.0,1906.0,0.8556599139275659
AMD,AMD CPU,CPU,CPU package RAPL,16384,8T,8,5,9.953508,9.7960915,10.1328725,1.294097172691938,1847.2161855,1819.758835,1863.3947855,0.9569434644237295,185.22199184660207,183.8702428695104,185.76888008273076,0.3939336006903987,883.7178834043235,868.0749730353363,897.9186262406798,1.289987794347396,4.76181028038529,4.720466693722,4.833658643678463,0.9580693660857659,18386.28042828392,17826.52313792961,18878.727119542866,2.23960736174029,86.5,85.0,88.5,1.558161024925755,2051.0,1919.5,2083.0,3.3192807418062094
AMD,AMD CPU,CPU,CPU package RAPL,16384,10T,10,5,8.4150445,8.3207405,8.471200499999998,0.6934233632291109,1767.3934175,1752.264675,1772.990555,0.5231556126861802,210.20582926555136,209.4247673773055,210.5301644102877,0.2021037062814165,1045.2818190335179,1038.3525950316016,1057.1286320259599,0.6938103893467211,4.976873250241128,4.961161805065566,5.019842691406195,0.5239650208076708,14867.025468494654,14575.997577054335,15024.116564413998,1.2259725607160303,88.0,88.0,90.0,1.0095115022572416,2111.0,1967.0,2130.0,3.901717586292651
AMD,AMD CPU,CPU,CPU package RAPL,16384,16T,16,5,5.235291999999999,5.1581980000000005,5.2828205,0.8859492560810734,1484.007247,1465.6954495,1495.0712275,0.7698592513558553,283.9509105975333,282.3228540497672,284.4652049539948,0.31954157585574267,1680.1532793601582,1665.0372698084293,1705.2647110886396,0.8900698354290021,5.927257457798655,5.8833939550268015,6.001310180234683,0.7733014750141931,7748.910258192474,7560.347363751023,7884.740480278755,1.5942764756502743,92.0,89.0,92.0,1.4296496502637386,2230.0,2110.0,2320.0,4.593198372809424
AMD,AMD CPU,CPU,CPU package RAPL,16384,20T,20,5,4.464921,4.406992000000001,4.533227,1.2106895318988042,1270.414617,1254.5970685,1289.327877,1.1621510003378448,284.6823482416992,284.487072085691,284.93611159068854,0.06393833541654324,1970.044491763236,1940.360150111168,1995.9403198844016,1.2096013207017906,6.923797085221982,6.822231318440655,7.011090048795216,1.1613236212232185,5672.301138041983,5529.130073821558,5844.815386869524,2.3723931759410766,86.0,85.0,86.5,0.7827542511667874,2470.0,2412.5,2514.0,1.4957344739828697
AMD,AMD CPU,CPU,CPU package RAPL,16384,32T,32,5,3.469416,3.3208935000000004,3.633402,3.5932329506032596,988.003639,946.8787515,1036.3885650000002,3.6095398797109133,285.0747697137697,284.8981008936689,285.2404265311964,0.04269242597392867,2535.323818823687,2420.8972808976273,2648.7127702854664,3.57850250753879,8.902895368999749,8.48725402736183,9.289566386692753,3.590935185174501,3429.1481304806184,3144.483547935024,3765.616485682491,7.215656020953297,83.0,78.0,84.0,2.9044614078621223,2912.0,2706.5,2965.5,4.325380929550149
AMD,AMD CPU,CPU,CPU package RAPL,16384,64T,64,5,3.67175,3.5669885,3.692942,1.703438101225875,921.1224775,899.714496,934.1156485,1.7444460198617078,252.54272262489076,250.60917268773017,253.50870059295903,0.44070563820334513,2395.6132694785865,2381.8660087832413,2465.9717916690793,1.7131072165716987,9.549319701850399,9.41649252566611,9.776538069925683,1.7492931337960462,3382.1318630827923,3210.377321490336,3448.7603046915583,3.444784374530006,80.0,76.0,81.0,2.840986732521395,3703.5,3588.5,3937.0,3.5042268559053626
INTEL,Intel CPU,CPU,CPU package RAPL,16384,1T,1,5,41.824983,41.209708000000006,43.2587795,1.8204642421572288,2430.7323945,2356.0240285,2470.6025625,2.0367612439505245,57.911406879796864,56.53066189201461,59.100974776516566,1.8452705101616533,210.3071511638869,203.33659719197576,213.4471086814786,1.7933373210777654,3.6187007019410506,3.5603027195548775,3.7334479257447013,2.050258758141925,102099.05286727264,98191.84440857529,107561.11921596542,3.760694828499297,93.0,86.5,95.5,4.085134885427421,1338.0,1311.0,1339.0,1.0755671334953718
INTEL,Intel CPU,CPU,CPU package RAPL,16384,2T,2,5,22.3371685,21.636591,23.8710505,3.637475915380614,1872.6135835,1730.8341005,2071.952582,6.84335136729067,84.11290518091138,79.99527472471547,87.86319585639211,3.670496816204078,393.78728876079344,368.48370046420877,406.5378424081686,3.5672416965698948,4.697228034503361,4.245315794687429,5.081996604797076,6.90417307439105,41646.85614362507,37276.7755414664,49686.216600601416,10.747850311823177,99.0,90.5,99.0,3.8597389881284094,1617.5,1591.0,1623.5,0.7948738954989086
INTEL,Intel CPU,CPU,CPU package RAPL,16384,4T,4,5,12.8257665,12.343944,13.150543,2.34193063532988,1441.370242,1305.859969,1468.866418,4.600956046831975,112.27504779440773,105.65988331914988,113.8992179755389,3.071951518187533,685.8142179812801,668.8767925558664,712.5836784586838,2.3574883789514782,6.102590969272973,5.988354634851485,6.735862367343921,4.879666770821982,18457.231268217954,16152.926001645508,19159.35668336261,6.569155969484754,99.0,97.0,99.0,0.9071269685597525,1752.5,1687.0,1832.0,3.24823910420588
INTEL,Intel CPU,CPU,CPU package RAPL,16384,8T,8,5,7.7003385,7.4522905,7.8722265,2.2073470419831667,1154.6073645,1038.4573025,1192.1663205,5.419840625072575,150.18631701991768,138.22893414497162,160.38303011227788,5.53988888684459,1142.2995264699077,1117.357716042342,1180.3207379272185,2.2042068253158593,7.618254735467695,7.378243178786395,8.470346350333456,5.757839192010604,8910.065139680819,7790.470948058786,9164.165089901777,6.302102289092363,99.0,75.5,100.0,11.169968812921795,2068.0,1911.0,2424.5,9.091544553451984
INTEL,Intel CPU,CPU,CPU package RAPL,16384,10T,10,5,7.504099,7.329109499999999,7.5596795,1.2042333128364666,1227.1838395,1209.4208235,1240.4163494999998,0.9017166227810912,163.90029737046456,163.4376399728875,165.017568388332,0.3864310937871512,1172.1717720152678,1163.5536959216329,1200.1584943174885,1.2199035906590314,7.167706042960812,7.091242408852175,7.272979637271806,0.9049726405888059,9197.00722903384,8873.61231511389,9354.596767339037,1.949135964014247,99.0,99.0,100.0,0.5510287298844728,2432.0,1900.0,2531.0,12.944514884422073
INTEL,Intel CPU,CPU,CPU package RAPL,16384,16T,16,5,8.4276515,8.2546485,8.937386499999999,3.2818123221666635,1435.3564635,1304.01723,1451.8512025,4.800636076036906,172.1993679289062,148.613006835805,173.40388044309137,7.782578192286253,1043.7181725191176,984.1907387811863,1065.5926805615043,3.2419872303922697,6.128159273243835,6.058536168900545,6.745380981053449,4.925331075518389,12134.29659057054,11359.683209800043,12228.124646634196,2.980982790309972,100.0,99.0,100.0,0.5499222464911306,3020.0,2647.0,3370.5,9.209533999894042
INTEL,Intel CPU,CPU,CPU package RAPL,16384,20T,20,5,9.545566,9.5018095,9.683506,0.8980588058237412,1504.830895,1436.596054,1537.047335,2.7430737765418822,155.34664067522223,147.3021508423381,161.87047535795898,3.49064065689144,921.4847000385308,908.3582973158689,925.7282017923006,0.8959740824808945,5.845236864443828,5.722720974112355,6.122871490365377,2.7821812836668296,14358.010755974228,13950.64985744415,14826.162484305063,2.40935077255261,99.0,98.0,100.0,0.7483550441065251,2817.5,2708.0,3953.0,17.11393970330247
