platform,platform_label,device_kind,energy_domain,session_number,problem_size,configuration,num_threads,runtime_s,energy_j,power_w,throughput_gflops,efficiency_gflop_per_j,edp_j_s,temperature_c,clock_mhz,reported_throughput_gflops,throughput_normalization_delta_pct
AMD,AMD CPU,CPU,CPU package RAPL,3,64,64T,64,6.16477438227037e-06,0.0004436749288843,71.96936885165897,85.04577256027895,1.1816939968152267,2.7351558879885192e-09,72.0,1823.5,85.04577275420223,2.2802224552975758e-07
AMD,AMD CPU,CPU,CPU package RAPL,3,128,1T,1,4.058973580936198e-05,0.0030007464902698,73.97589455174204,103.3341044568363,1.39775353019671,1.2180416568078874e-07,75.5,1811.0,103.33410515559564,6.762136628424287e-07
AMD,AMD CPU,CPU,CPU package RAPL,3,128,2T,2,2.3417435273186943e-05,0.0020836044056369,88.92919144986777,179.11030610608734,2.013003998577128,4.8794829749068666e-08,74.5,1835.0,179.110308391565,1.2760168477399247e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,128,4T,4,1.3384121053119742e-05,0.0015232270739754,113.84165991935286,313.3791142020744,2.7535645024044113,2.0387055385465706e-08,83.0,1904.5,313.3791153827036,3.7674152686406615e-07
AMD,AMD CPU,CPU,CPU package RAPL,3,128,8T,8,1.7381728760445682e-05,0.0020932499129526,120.26768533705854,241.30534182219367,2.0037282572169284,3.638263169342049e-08,75.5,2061.5,241.30537559237632,1.3994792813498691e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,128,10T,10,1.7552939211756847e-05,0.0020938590162781,119.32635065019754,238.95166213477694,2.0031453729179467,3.675337677525272e-08,66.0,2105.0,238.95166934914903,3.019176353369346e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,128,16T,16,1.7469962627920784e-05,0.0020776206995913,118.80511960059118,240.08660403752634,2.0188016035964047,3.628899102494964e-08,75.0,2085.5,240.08685120054065,0.000102947440705492
AMD,AMD CPU,CPU,CPU package RAPL,3,128,20T,20,1.7890552400619516e-05,0.0021382727644953,119.5292753614105,234.44239764529345,1.9615383358212433,3.825141574020349e-08,68.0,2098.0,234.4426420044349,0.00010422992764436145
AMD,AMD CPU,CPU,CPU package RAPL,3,128,32T,32,1.777572151092877e-05,0.0021206447973403,119.2743959873076,235.95689195632826,1.9778437224661436,3.7703544196435184e-08,67.0,2083.5,235.95722740060555,0.00014216337336225848
AMD,AMD CPU,CPU,CPU package RAPL,3,128,64T,64,1.76008232266253e-05,0.0021014339215202,119.44883436402722,238.30158089737242,1.9959247621575436,3.7029790527358564e-08,68.5,2066.0,238.30168932536415,4.5500324130642866e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,256,1T,1,0.0002859954609929,0.0214173018439716,74.93777049720815,117.32505083649914,1.5666974413700332,6.124798042654674e-06,74.0,1811.5,117.32506554913954,1.2540067340083283e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,256,2T,2,0.0001572875329917,0.0144855924545877,92.07038724208137,213.33179662605968,2.316400389227646,2.280380087594668e-06,74.5,1835.0,213.33180452964783,3.7048336176681573e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,256,4T,4,8.743677808890445e-05,0.0104694173083654,119.58106089777736,383.7565007928625,3.204995178976096,9.164640167787572e-07,85.0,1934.0,383.75657037955534,1.8133032986256126e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,256,8T,8,8.755371323850249e-05,0.0118919931931233,135.9180137747084,383.2439625786671,2.8215986550852796,1.0411890877731685e-06,71.5,2063.0,383.2448784983191,0.00023899128007709436
AMD,AMD CPU,CPU,CPU package RAPL,3,256,10T,10,0.0001012956487574,0.0142170532364207,140.4679556112718,331.2524517253633,2.3601537844735327,1.4402885512893283e-06,69.0,2164.5,331.2534608454554,0.0003046377730298033
AMD,AMD CPU,CPU,CPU package RAPL,3,256,16T,16,6.577063919149494e-05,0.0116605535175219,177.2949059613457,510.173421035249,2.877601989440634,7.669382439931066e-07,77.0,2347.0,510.17342988529714,1.73471368380973e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,256,20T,20,9.300398849828402e-05,0.0175695056117243,188.8320759965576,360.784871076998,1.9098108245919456,1.6339297083791543e-06,70.5,2524.0,360.78488500406127,3.860212660633522e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,256,32T,32,7.724724639913733e-05,0.0166932157051528,216.14206872248985,434.3770627968264,2.0100640040038864,1.2895050587171333e-06,65.0,2943.5,434.37736031071057,6.849207971892923e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,256,64T,64,7.739902381882077e-05,0.0165989786411558,214.333128108621,433.52526097158244,2.021475701932922,1.284307288556903e-06,68.0,2927.5,433.52526196738097,2.2969792734528482e-07
AMD,AMD CPU,CPU,CPU package RAPL,3,512,1T,1,0.0022419707865168,0.1712849539325842,76.41513396573681,119.73191515891705,1.5671864331157372,0.0003841124856068,79.5,1829.5,119.73192098095691,4.862563041108103e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,512,2T,2,0.0011420125570776,0.1072647157534246,93.9243373835653,235.05473239884853,2.502551320017177,0.0001224974815356,80.0,1849.5,235.0549008935106,7.168316091821225e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,512,4T,4,0.0006234534739454,0.0768947924937965,123.36174548810445,430.5621304846698,3.490944539861475,4.798321105781872e-05,87.5,1920.0,430.562246639896,2.6977576039755036e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,512,8T,8,0.0005321506631299,0.0783614132625994,147.2585490283742,504.43506810866063,3.4256076405926663,4.170250984672304e-05,74.0,2074.0,504.4350682369284,2.5427993044502273e-08
AMD,AMD CPU,CPU,CPU package RAPL,3,512,10T,10,0.0005217323362558,0.0825019458483754,158.0712582413032,514.507990680472,3.2536863614506606,4.303039192511172e-05,72.0,2160.0,514.508306029592,6.129139404897899e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,512,16T,16,0.000330853602115,0.0683055305684071,206.38006839406,811.3420989948771,3.929922712937064,2.259273113198905e-05,75.5,2371.0,811.342099111431,1.4365575395913766e-08
AMD,AMD CPU,CPU,CPU package RAPL,3,512,20T,20,0.0003598493371551,0.078447787710498,217.86176733699747,745.966237209715,3.4218358966428517,2.8238096705016868e-05,72.0,2492.5,745.9662475943487,1.392105053454884e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,512,32T,32,0.0003233810522918,0.0806584446417043,249.35443387688807,830.0902421387995,3.328051479202538,2.6086101567934297e-05,71.0,2959.0,830.0902433646958,1.4768228862038768e-07
AMD,AMD CPU,CPU,CPU package RAPL,3,512,64T,64,0.0004654781864841,0.1229232057313943,263.7005237008992,576.6875093064524,2.1837655014186,5.721278628875239e-05,81.5,4021.5,576.6920358959642,0.000784929348873753
AMD,AMD CPU,CPU,CPU package RAPL,3,1024,1T,1,0.0176653070175438,1.3343390087719298,75.39808060300393,121.56503398821697,1.6093988363395406,0.0235279958379647,76.0,1795.0,121.56503532272558,1.0977734055117594e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,1024,2T,2,0.008933424778761,0.855037261061947,95.75415600496484,240.3874998875672,2.5115673267067318,0.0076390512561877,79.0,1834.0,240.38751404717317,5.890325405211172e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,1024,4T,4,0.0047985406698564,0.6010816818181818,125.06258195558378,447.5284874608065,3.5726985415762207,0.0028834998407922,90.0,1902.0,447.5285755717464,1.9688342156598537e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,1024,8T,8,0.0033268823529411,0.5354168823529412,160.97661726849802,645.4943157522648,4.0108627852051955,0.0017808585226718,76.0,2096.5,645.4944486931831,2.059521131414499e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,1024,10T,10,0.0031217561349693,0.5423060613496933,173.86494408565267,687.9088420598616,3.9599108345854277,0.0016929472714798,76.0,2136.5,687.9089470073509,1.5256016916431747e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,1024,16T,16,0.0019166435361216,0.4515001606463878,234.88894967749215,1120.4397727213864,4.756329753959703,0.000863629102553,82.0,2362.0,1120.4398014740943,2.5661984315306086e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,1024,20T,20,0.0018415673952641,0.4696031639344262,254.97891900149347,1166.1173267525344,4.572975254272067,0.0008647276930297,76.0,2489.5,1166.1181174149556,6.780299057762562e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,1024,32T,32,0.0017910196428571,0.4866835678571428,271.8211382805725,1199.0285291200132,4.412484394029007,0.0008717435754872,76.0,2920.0,1199.028531533654,2.012996880296214e-07
AMD,AMD CPU,CPU,CPU package RAPL,3,1024,64T,64,0.0016288276699029,0.4687506957928802,287.61217964744054,1318.4228679808825,4.581291648789096,0.0007638348301913,74.0,4129.0,1318.422875397755,5.625564236666492e-07
AMD,AMD CPU,CPU,CPU package RAPL,3,2048,1T,1,0.139054125,10.71270575,77.01515954586785,123.54807298237286,1.603690942785393,1.4902983720962188,79.0,1795.0,123.54807444407538,1.1831042590060292e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,2048,2T,2,0.0716373666666666,6.9523367,97.12694748212228,239.81715106780888,2.4710928030859036,0.49772555153506,80.5,1834.0,239.81715783444628,2.8215819236621087e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,2048,4T,4,0.0376071296296296,4.7762671296296295,126.98832507762828,456.8247923517264,3.596923856587601,0.1796217256213793,88.0,1939.0,456.8248226505086,6.632473259493565e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,2048,8T,8,0.0224814555555555,3.893158733333333,173.1672351566118,764.1795764311444,4.412835530415312,0.0875238771988239,83.0,2052.0,764.1795799346471,4.5846588747622263e-07
AMD,AMD CPU,CPU,CPU package RAPL,3,2048,10T,10,0.02048959,3.87070131,188.86568318987884,838.4681774501101,4.438438362478555,0.0792777129399636,83.0,2118.0,838.4682620913601,1.0094748037481338e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,2048,16T,16,0.011923494117647,3.143381270588235,263.61274541443225,1440.8418383478268,5.465410557970607,0.0374923425545085,89.0,2339.5,1440.8418383534304,3.8891112552619234e-10
AMD,AMD CPU,CPU,CPU package RAPL,3,2048,20T,20,0.0120186845238095,3.321181523809524,276.2789594125179,1429.4300803025476,5.172818486685433,0.0399038228038032,80.0,2478.0,1429.430114214378,2.3724021858129163e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,2048,32T,32,0.0081102137096774,2.3274368024193546,286.92941043784964,2118.300429432625,7.381454639774383,0.0188754080725816,73.5,2868.0,2118.3004762451355,2.2099089225235957e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,2048,64T,64,0.0081551048387096,1.9723544717741937,241.89555834955743,2106.6398928990848,8.71033550503028,0.0160820759308007,64.0,3647.0,2106.6398929011248,9.683365220780615e-11
AMD,AMD CPU,CPU,CPU package RAPL,3,4096,1T,1,1.094909,86.9846985,79.72341872560173,125.52545779786267,1.580035981523808,94.907352763824,79.0,1829.5,125.5256095830048,0.00012091980765571719
AMD,AMD CPU,CPU,CPU package RAPL,3,4096,2T,2,0.56397975,55.552303,98.57749800519828,243.69483739797394,2.4740460079935835,31.290474967618003,83.0,1848.5,243.6950174322779,7.387694620497598e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,4096,4T,4,0.29720875,38.164124,128.2821539833326,462.43239296285856,3.6012605312780135,11.34727852819925,91.0,1936.5,462.4323962347967,7.075495078723293e-07
AMD,AMD CPU,CPU,CPU package RAPL,3,4096,8T,8,0.1521078571428571,28.55886614285714,187.7218814064456,903.5624855520756,4.812479346501466,4.344028102508673,88.0,2081.5,903.5624986101384,1.445175401570964e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,4096,10T,10,0.1346635625,28.0308236875,208.15164977458784,1020.6098139725065,4.903136454505588,3.774730542772516,89.0,2140.0,1020.6099557315345,1.3889639904896e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,4096,16T,16,0.082922,23.472599076923075,283.0618505283319,1657.4486079930537,5.855293358080749,1.946439998269988,89.0,2336.0,1657.4486080287115,2.151367972658136e-09
AMD,AMD CPU,CPU,CPU package RAPL,3,4096,20T,20,0.0788518461538461,22.371697423076924,283.6146250238727,1743.0023541090702,6.143429837837362,1.764121661816778,77.5,2523.0,1743.0029958628952,3.681887310591492e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,4096,32T,32,0.0542776052631578,15.197801157894736,279.8967759371507,2532.148439593924,9.043344628877788,0.8247222312194875,70.0,2779.5,2532.148465098684,1.0072379375003493e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,4096,64T,64,0.0585146666666666,14.17582722222222,242.50212715522707,2348.7949483662246,9.69530393658783,0.82950438481979,71.0,3573.5,2348.7953564034037,1.7372192462339342e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,8192,1T,1,8.780321,679.5999335,77.41343475750351,125.22453652617027,1.617880717135179,5964.982424084446,76.0,1795.0,125.22453798594329,1.1657244280982582e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,8192,2T,2,4.516116,439.0492785,97.31145463966315,243.4639915750614,2.504301183531042,1982.7975097715007,79.0,1848.5,243.46399595885217,1.8005910096263733e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,8192,4T,4,2.3646765,302.036802,127.69291038881596,464.9733812536303,3.6403233662101875,714.295208958707,86.0,1904.0,464.9734259924887,9.621810681537113e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,8192,8T,8,1.2264565,228.9083205,186.65916314772105,896.494598688172,4.8032838010184955,280.73587280333453,84.0,2085.0,896.4946774384775,8.784247640392095e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,8192,10T,10,1.0227495,217.571444,212.6763120899252,1075.0546715261166,5.053565888802944,222.52158863058048,85.0,2131.0,1075.0623005452728,0.0007096401102524297
AMD,AMD CPU,CPU,CPU package RAPL,3,8192,16T,16,0.639402,180.844339,282.8821927113937,1719.5936637295472,6.07987860640747,115.6268087403995,91.5,2356.5,1719.5936677715931,2.3505819513047754e-07
AMD,AMD CPU,CPU,CPU package RAPL,3,8192,20T,20,0.58067175,164.34902175,282.9992159319532,1893.5166516642146,6.690101444281946,95.42884453795013,89.0,2472.0,1893.5166528859916,6.452423040315125e-08
AMD,AMD CPU,CPU,CPU package RAPL,3,8192,32T,32,0.4573135,129.93899966666666,284.1506528678429,2404.2842115441595,8.461752288355184,59.422858571321605,79.0,2934.5,2404.28422576156,5.913360912046528e-07
AMD,AMD CPU,CPU,CPU package RAPL,3,8192,64T,64,0.4712531666666666,114.13564066666667,242.3077723319212,2333.16549478748,9.633376755531827,53.70605360603133,69.0,3672.0,2333.165563433912,2.9422015934699175e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,16384,1T,1,73.7586125,5529.9182915,74.95661311303974,119.25513135442996,1.5906370688565896,408210.3741413784,70.0,1795.5,119.25513752472764,5.174031181276462e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,16384,2T,2,37.5455485,3558.002141,94.89766505001924,234.27792038270528,2.4722000363203267,133363.65456173342,73.0,1835.0,234.27792708932708,2.8626777170970286e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,16384,4T,4,19.7590285,2473.453751,125.19062521143928,445.168294696675,3.556198703392696,48887.95537523543,83.0,1869.0,445.1683125999144,4.021678901011683e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,16384,8T,8,9.995393,1850.750335,185.1614555490113,880.0147250046097,4.752717238982966,18503.08299131511,86.5,2051.0,880.0150650156861,3.863697581873993e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,16384,10T,10,8.4172345,1770.6450195000002,210.31664707758895,1045.0098571220751,4.96773374975627,14905.9076893723,90.0,2127.0,1045.0100233919788,1.5910845485578307e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,16384,16T,16,5.1581980000000005,1465.6954495,284.4652049539948,1705.2647110886396,6.001310180234683,7560.347363751023,92.0,2320.0,1705.264716666143,3.2707552222177583e-07
AMD,AMD CPU,CPU,CPU package RAPL,3,16384,20T,20,4.533227,1289.327877,284.487072085691,1940.360150111168,6.822231318440655,5844.815386869524,86.5,2514.0,1940.3613528207704,6.198383337707725e-05
AMD,AMD CPU,CPU,CPU package RAPL,3,16384,32T,32,3.3208935000000004,946.8787515,285.0955636792279,2648.7127702854664,9.289566386692753,3144.483547935024,83.0,2912.0,2648.712818166984,1.8077278340911107e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,16384,64T,64,3.5669885,901.024426,252.62825563845468,2465.9717916690793,9.762324714389042,3210.377321490336,81.0,3703.5,2465.973595214409,7.31373057893947e-05
AMD,AMD CPU,CPU,CPU package RAPL,4,64,1T,1,6.152481265919355e-06,0.0004420068137912,71.83632990412246,85.21570035559571,1.1861536601733675,2.7196551094582803e-09,71.5,1795.0,85.21570049883988,1.6809598157863093e-07
AMD,AMD CPU,CPU,CPU package RAPL,4,64,2T,2,6.124136812204619e-06,0.000438039192399,71.53596261451179,85.61010573035554,1.1968974673901733,2.681853818067638e-09,68.0,1795.0,85.61010573140351,1.224109702491205e-09
AMD,AMD CPU,CPU,CPU package RAPL,4,64,4T,4,6.13489069630502e-06,0.0004398691361205,71.71974863050272,85.46003929878867,1.191918134161552,2.6986191800474876e-09,71.0,1795.0,85.46003931435806,1.821831574488897e-08
AMD,AMD CPU,CPU,CPU package RAPL,4,64,8T,8,6.121002484487254e-06,0.0004387737066591,71.70195036390024,85.65394334158954,1.1948938417299908,2.685904578434268e-09,69.0,1812.0,85.65394389636278,6.476914116149146e-07
AMD,AMD CPU,CPU,CPU package RAPL,4,64,10T,10,6.137645026223078e-06,0.000440219705121,71.75696722263947,85.42168824687326,1.1909689500516403,2.7039768843287674e-09,70.0,1795.0,85.42173633720171,5.629756263392238e-05
AMD,AMD CPU,CPU,CPU package RAPL,4,64,16T,16,6.12958053475543e-06,0.0004397738004126,71.70457870087999,85.53407480776644,1.1921765223578757,2.697117519130732e-09,69.5,1808.5,85.53409044101736,1.8277219870910244e-05
AMD,AMD CPU,CPU,CPU package RAPL,4,64,20T,20,6.11990709288875e-06,0.0004382749358891,71.61630187406061,85.66927439294227,1.1962536687990402,2.6820071269025004e-09,69.0,1824.5,85.66928397992828,1.1190693594009815e-05
AMD,AMD CPU,CPU,CPU package RAPL,4,64,32T,32,6.154622143463655e-06,0.000442968874983,71.98840720867669,85.18605818178546,1.1835775143798102,2.725736455735348e-09,72.0,1795.0,85.18605839891762,2.548916633315912e-07
AMD,AMD CPU,CPU,CPU package RAPL,4,64,64T,64,6.121948532112338e-06,0.0004381753323865,71.56261015843162,85.6407069170668,1.196525594319725,2.682611172997869e-09,68.5,1828.5,85.64070953925759,3.0618509505586644e-06
AMD,AMD CPU,CPU,CPU package RAPL,4,128,1T,1,4.032576485663944e-05,0.0029456512293769,73.03449340891443,104.01052565056129,1.4238970174643624,1.188193297314745e-07,72.0,1808.5,104.01052693715512,1.2369842483650473e-06
AMD,AMD CPU,CPU,CPU package RAPL,4,128,2T,2,2.3598545719387275e-05,0.002101381554835,89.08478854740316,177.735698202546,1.9959745008465806,4.9563184376176e-08,74.5,1848.5,177.73571236131434,7.966192772101977e-06
AMD,AMD CPU,CPU,CPU package RAPL,4,128,4T,4,1.331136998821145e-05,0.0015195568035815,113.82360098087054,315.0918353042907,2.760215340495524,2.0253929201305706e-08,83.0,1940.5,315.09183550715824,6.438360955485223e-08
AMD,AMD CPU,CPU,CPU package RAPL,4,128,8T,8,1.802359836992622e-05,0.0021416308008545,118.85035250946638,232.71179893791484,1.9584626810216277,3.859252288447934e-08,68.0,2097.5,232.7118000531022,4.79213935200562e-07
AMD,AMD CPU,CPU,CPU package RAPL,4,128,10T,10,1.7013814222524667e-05,0.0020308904134059,119.3295582266902,246.52343943236087,2.0652537292575786,3.4568576158147074e-08,66.5,2062.0,246.52343956275303,5.289240156969299e-08
AMD,AMD CPU,CPU,CPU package RAPL,4,128,16T,16,1.7957320855709756e-05,0.002131819606175,118.73007993487867,233.57069986675478,1.9674760415237929,3.826391392754416e-08,64.0,2060.0,233.57074970302332,2.133669529946758e-05
AMD,AMD CPU,CPU,CPU package RAPL,4,128,20T,20,1.818780877651845e-05,0.0021769138695146,119.75041796483728,230.6107377495137,1.9267202339682965,3.956330405248106e-08,69.5,2096.5,230.6108236097417,3.723166961400182e-05
AMD,AMD CPU,CPU,CPU package RAPL,4,128,32T,32,1.6996041433560506e-05,0.0020294348065642,119.36976199636956,246.78122940544833,2.066735027128508,3.4487935710739946e-08,66.0,2081.0,246.78123080507615,5.671532798956491e-07
AMD,AMD CPU,CPU,CPU package RAPL,4,128,64T,64,1.1119057169279452e-05,0.0015095120332921,135.73566750329175,377.2175946345821,2.7785826859906697,1.6779930373519328e-08,75.5,2059.0,377.217601900274,1.9261275241433395e-06
AMD,AMD CPU,CPU,CPU package RAPL,4,256,1T,1,0.0003029383107088,0.022762604826546,75.15318120883775,110.76325051622229,1.4741033487023616,6.895669091407946e-06,78.0,1794.5,110.7632506183553,9.220839647383627e-08
AMD,AMD CPU,CPU,CPU package RAPL,4,256,2T,2,0.0001549874826147,0.0141573926750115,91.43503921570614,216.49769022583945,2.3700996906884724,2.196974693554957e-06,75.5,1870.0,216.49783284114383,6.587382259670704e-05
AMD,AMD CPU,CPU,CPU package RAPL,4,256,4T,4,8.717490084497327e-05,0.010384113554061,119.41058599083796,384.9093222333712,3.231323677780622,9.055697330612818e-07,83.0,1939.5,384.9093400459927,4.62774487619555e-06
AMD,AMD CPU,CPU,CPU package RAPL,4,256,8T,8,4.952768414791316e-05,0.0082560804252998,166.68746346243393,677.4884103159467,4.064208470786736,4.088850847763154e-07,83.0,2052.0,677.4884152767731,7.322378259289053e-07
AMD,AMD CPU,CPU,CPU package RAPL,4,256,10T,10,9.717078368691272e-05,0.0136460927540443,140.39620852679528,345.3140000199383,2.4589039958016885,1.3259981741286338e-06,70.0,2143.5,345.3141643599511,4.759147118615914e-05
AMD,AMD CPU,CPU,CPU package RAPL,4,256,16T,16,6.542946749428291e-05,0.0117967718065991,180.11621353219329,512.8336403308176,2.84437408386841,7.718843541403335e-07,75.0,2361.0,512.8336544230324,2.7479115427553324e-06
AMD,AMD CPU,CPU,CPU package RAPL,4,256,20T,20,9.12170891251022e-05,0.0173753645861724,190.76398459649076,367.85247503327855,1.931149808891099,1.5847238439807613e-06,70.0,2521.0,367.8524839706955,2.4296199052642464e-06
AMD,AMD CPU,CPU,CPU package RAPL,4,256,32T,32,8.878266146510619e-05,0.0190910238838318,215.02749616620315,377.9390192440641,1.757602536363556,1.6949520205766773e-06,67.0,2927.0,377.9390328063748,3.5884917926054527e-06
AMD,AMD CPU,CPU,CPU package RAPL,4,256,64T,64,9.197392038386352e-05,0.0193866617202772,210.60355262716317,364.8255055341427,1.7307998913966827,1.7834129095422117e-06,63.0,2939.5,364.8255083850571,7.814460190047612e-07
AMD,AMD CPU,CPU,CPU package RAPL,4,512,1T,1,0.0022760612244897,0.1701111995464852,74.75425627133666,117.93859194634979,1.5779999007451966,0.0003872019208442,75.0,1795.0,117.93862570301305,2.8622236958320002e-05
AMD,AMD CPU,CPU,CPU package RAPL,4,512,2T,2,0.0011707817551963,0.1092157777136258,93.16415446694376,229.2788171737375,2.4578450258703777,0.0001281011697307,75.0,1853.0,229.2789108277613,4.084722040609279e-05
AMD,AMD CPU,CPU,CPU package RAPL,4,512,4T,4,0.0006152287621359,0.0758075907160194,123.10387394738024,436.31811859391644,3.541010253255221,4.661885280054449e-05,83.5,1941.5,436.31812440405,1.3316278524300174e-06
AMD,AMD CPU,CPU,CPU package RAPL,4,512,8T,8,0.0003301017088399,0.0581301873151495,176.0799959374507,813.1901435572142,4.617832289868472,1.9186942571495283e-05,85.5,2068.5,813.1915766668511,0.0001762330308796578
AMD,AMD CPU,CPU,CPU package RAPL,4,512,10T,10,0.0005249444154488,0.0830061122129436,158.09768704184245,511.35977086355274,3.233923970699369,4.3579991421359136e-05,76.0,2159.0,511.35978231288095,2.2389966547464724e-06
AMD,AMD CPU,CPU,CPU package RAPL,4,512,16T,16,0.0003125081148564,0.0663010816167291,212.14487167008477,858.9711538317916,4.048734190367542,2.07185034281708e-05,77.0,2375.5,858.971164966466,1.2962803497273967e-06
AMD,AMD CPU,CPU,CPU package RAPL,4,512,20T,20,0.0003196018548129,0.0731238137192197,228.6373169222724,839.9058139294791,3.670971771668482,2.331846387789883e-05,74.0,2486.5,839.9062486540593,5.175872972440487e-05
AMD,AMD CPU,CPU,CPU package RAPL,4,512,32T,32,0.0003952408116385,0.0925315976263399,234.11449311021687,679.1693774921192,2.9010139550815186,3.657228116206432e-05,68.0,2932.0,679.1697349886731,5.2637319303272534e-05
AMD,AMD CPU,CPU,CPU package RAPL,4,512,64T,64,0.0004422077157802,0.1154299060592851,261.0701591575361,607.0347631234599,2.3255278043987215,5.1051387770909807e-05,73.5,4064.5,607.0362478801123,0.00024459170093749094
AMD,AMD CPU,CPU,CPU package RAPL,4,1024,1T,1,0.0177514122807017,1.3303673684210526,74.98864705240436,120.97536883499794,1.6142034891826478,0.0236213137856268,74.0,1795.0,120.9753707258711,1.563023266371033e-06
AMD,AMD CPU,CPU,CPU package RAPL,4,1024,2T,2,0.0088844469026548,0.8344052654867256,93.97607763030504,241.71269990462784,2.5736698182834803,0.0074086114621068,79.0,1850.0,241.7127145949788,6.077608238896914e-06
AMD,AMD CPU,CPU,CPU package RAPL,4,1024,4T,4,0.0047723761904761,0.5946855642857143,124.59204416952416,449.98205553987634,3.611124562237146,0.0028366311870127,89.0,1935.5,449.9820608626693,1.182890052575658e-06
AMD,AMD CPU,CPU,CPU package RAPL,4,1024,8T,8,0.0033703571428571,0.5376486827242525,159.51873540698864,637.1679786372869,3.9942135394413203,0.0018121275295949,78.0,2057.0,637.168115690249,2.150970650482975e-05
AMD,AMD CPU,CPU,CPU package RAPL,4,1024,10T,10,0.0031541116352201,0.5476240157232704,173.57978609945533,680.8521372611926,3.9214563027586125,0.0017270787166606,79.5,2120.0,680.8521408184868,5.224767507527872e-07
AMD,AMD CPU,CPU,CPU package RAPL,4,1024,16T,16,0.0018749255514705,0.4433394209558823,236.511590524279,1145.3700901967725,4.8438815645354065,0.0008314016702992,78.5,2358.5,1145.3701413265724,4.464041825080756e-06
AMD,AMD CPU,CPU,CPU package RAPL,4,1024,20T,20,0.0018446700367647,0.4707916341911764,255.31066293403543,1164.1559765162087,4.56143119809126,0.0008683165917097,78.0,2514.5,1164.1559824262133,5.076643327939223e-07
AMD,AMD CPU,CPU,CPU package RAPL,4,1024,32T,32,0.001594576433121,0.4573614785031847,286.7336435881711,1346.7423720773404,4.695374990976742,0.0007291907057415,74.5,2945.0,1346.742405180821,2.458041059583138e-06
AMD,AMD CPU,CPU,CPU package RAPL,4,1024,64T,64,0.0017681848591549,0.5076336338028169,287.2095490504166,1214.5130849194043,4.23038093814359,0.0008974896139561,78.0,4081.0,1214.5131173039365,2.6664621843863756e-06
AMD,AMD CPU,CPU,CPU package RAPL,4,2048,1T,1,0.1398950625,10.7898253125,76.8192546720284,122.80540054085182,1.592228667881874,1.512888707431344,74.0,1834.5,122.8054194795684,1.542172940460773e-05
AMD,AMD CPU,CPU,CPU package RAPL,4,2048,2T,2,0.0725039642857142,7.053141785714286,97.67261943949018,236.95075646208534,2.435775390025023,0.5105055123740255,81.5,1834.0,236.95076002673784,1.504385371831063e-06
AMD,AMD CPU,CPU,CPU package RAPL,4,2048,4T,4,0.0372443392857142,4.725381625000001,126.8339181779092,461.2746396763086,3.635657508191203,0.1759825403642366,86.0,1904.0,461.27465655772,3.6597310959507467e-06
AMD,AMD CPU,CPU,CPU package RAPL,4,2048,8T,8,0.0224871111111111,3.888384322222222,172.7708116294098,763.9873836666934,4.418253896822025,0.0874272431399935,85.0,2085.5,763.9874517135001,8.90679718867915e-06
